phi1,phi2,phi3,Sbar1,Sbar2,Sbar3
0.08,0.5,0.42,0.7839212100762898,0.8230178333507049,0.8432913799814986
0.08,0.51,0.41,0.7832310069735857,0.8224380817263112,0.8427715784346699
0.08,0.52,0.4,0.7825432269167827,0.8218602637440474,0.8422534650035542
0.08,0.53,0.39,0.7818578507308139,0.821284364256294,0.8417370265248868
0.08,0.54,0.38,0.7811748591673107,0.8207103680408241,0.8412222497628785
0.08,0.55,0.37,0.7804942336817963,0.8201382604541425,0.8407091219952235
0.08,0.56,0.36,0.779815955214982,0.8195680264073933,0.8401976300947133
0.08,0.57,0.35,0.7791400056894968,0.8189996516246772,0.8396877616579295
0.08,0.58,0.34,0.7784663667896585,0.8184331216175212,0.8391795040854969
0.08,0.59,0.33,0.7777950205446373,0.8178684221753225,0.838672845022082
0.08,0.6,0.32,0.7771259490312579,0.8173055391155997,0.8381677721324129
0.08,0.61,0.31,0.776459135170707,0.8167444589545122,0.8376642737030481
0.08,0.62,0.3,0.7757945611608434,0.8161851675880708,0.8371623374590667
0.08,0.63,0.29,0.7751322099421926,0.8156276515257298,0.8366619516710844
0.08,0.64,0.28,0.7744720646305134,0.8150718974132264,0.836163104727189
0.08,0.65,0.27,0.7738141084694921,0.8145178919929154,0.8356657850974072
0.08,0.66,0.26,0.773158324830807,0.8139656221039612,0.8351699813339336
0.08,0.67,0.25,0.7725046974170869,0.8134150748534386,0.8346756822248148
0.08,0.68,0.24,0.7718532100594129,0.8128662374460054,0.8341828766411266
0.08,0.69,0.23,0.7712038466441933,0.8123190971224183,0.8336915534818158
0.08,0.7,0.22,0.7705565915673207,0.8117736415423727,0.8332017020175618
0.08,0.71,0.21,0.7699114288514868,0.8112298580408607,0.8327133112230339
0.08,0.72,0.2,0.7692683432310357,0.8106877345425586,0.8322263705981344
0.08,0.73,0.19,0.7686273194396499,0.8101472589617358,0.8317408696291633
0.08,0.74,0.18,0.7679883424148702,0.8096084193747747,0.8312567979438227
0.08,0.75,0.17,0.7673513969255518,0.8090712037061127,0.8307741450291241
0.08,0.76,0.16,0.7667164686402553,0.8085356006294944,0.8302929010411644
0.08,0.77,0.15,0.7660835423593574,0.8080015980769357,0.8298130554655478
0.08,0.78,0.14,0.7654526041725392,0.8074691850588894,0.8293345987528988
0.08,0.79,0.13,0.7648236394000749,0.8069383499275168,0.8288575207583615
0.08,0.8,0.12,0.7641966339686692,0.8064090815376573,0.8283818117849016
0.08,0.81,0.11,0.7635715739932528,0.8058813688941806,0.8279074622665059
0.08,0.82,0.1,0.7629484455550828,0.8053552009647635,0.8274344625999425
0.08,0.83,0.09,0.7623272349970338,0.8048305669293034,0.8269628033689992
0.08,0.84,0.08,0.7617079285348747,0.8043074558517603,0.826492475049519
0.08,0.85,0.07,0.7610905131296123,0.8037858574171246,0.8260234686720596
0.08,0.86,0.06,0.7604749753823405,0.803265760998091,0.8255557749828119
0.08,0.87,0.05,0.7598613022007209,0.8027471562181189,0.8250893849498898
0.08,0.88,0.04,0.759249480405445,0.8022300326190196,0.8246242894644569
0.08,0.89,0.03,0.7586394973530682,0.8017143801874846,0.8241604798143194
0.08,0.9,0.02,0.7580313403443543,0.8012001888551997,0.8236979472344192
0.08,0.91,0.01,0.7574249966513956,0.8006874485217705,0.8232366829274521
0.08,0.92,0.0,0.756820454006219,0.8001761494680081,0.8227766784357075
0.09,0.0,0.91,0.819423478822824,0.8527034822221501,0.8698469660288338
0.09,0.01,0.9,0.8185934450211142,0.8520124164138877,0.8692300951341687
0.09,0.02,0.89,0.8177670812894536,0.8513242669854885,0.8686157653574184
0.09,0.03,0.88,0.8169443517571007,0.8506390057403749,0.8680039522553926
0.09,0.04,0.87,0.8161252206135882,0.8499566045040792,0.8673946313925304
0.09,0.05,0.86,0.8153096526655378,0.8492770355884617,0.8667877787555482
0.09,0.06,0.85,0.8144976131265687,0.8486002716172708,0.8661833705979306
0.09,0.07,0.84,0.813689067843436,0.847926285715155,0.8655813836089675
0.09,0.08,0.83,0.812883983094416,0.8472550513402238,0.8649817947644691
0.09,0.09,0.82,0.8120823256341737,0.8465865423219667,0.8643845813608565
0.09,0.1,0.81,0.811284063027439,0.845920733140125,0.8637897212645568
0.09,0.11,0.8,0.810489163310395,0.8452575986429814,0.8631971926606233
0.09,0.12,0.79,0.809697593996455,0.8445971132182197,0.8626069733119903
0.09,0.13,0.78,0.8089093242471949,0.8439392526045855,0.8620190421784941
0.09,0.14,0.77,0.8081243232459319,0.843283992535607,0.8614333782052356
0.09,0.15,0.76,0.8073425601966354,0.8426313087388293,0.8608499603219495
0.09,0.16,0.75,0.8065640055943192,0.8419811779968922,0.8602687683916662
0.09,0.17,0.74,0.8057886295078558,0.841333576714344,0.8596897819298235
0.09,0.18,0.73,0.8050164029221,0.8406884820386907,0.8591129811065725
0.09,0.19,0.72,0.8042472971081283,0.8400458713350113,0.8585383462773165
0.09,0.2,0.71,0.8034812836686083,0.8394057222242137,0.85796585801707
0.09,0.21,0.7,0.8027183345865118,0.8387680126241288,0.8573954971573716
0.09,0.22,0.69,0.8019584225865466,0.8381327210521072,0.8568272450571383
0.09,0.23,0.68,0.801201520072347,0.8374998257369405,0.8562610828084891
0.09,0.24,0.67,0.8004476004940423,0.8368693057625463,0.8556969922599091
0.09,0.25,0.66,0.799696637208212,0.8362411401151765,0.8551349551641259
0.09,0.26,0.65,0.7989486043864786,0.8356153084436749,0.854574953858431
0.09,0.27,0.64,0.798203475753342,0.8349917900039389,0.8540169703203616
0.09,0.28,0.63,0.7974612262970706,0.8343705650907248,0.8534609874490737
0.09,0.29,0.62,0.7967218310066563,0.8337516139813249,0.8529069881202975
0.09,0.3,0.61,0.7959852647466494,0.8331349168308495,0.8523549550926288
0.09,0.31,0.6,0.7952515034505597,0.8325204546716809,0.8518048719022985
0.09,0.32,0.59,0.7945205229349104,0.8319082084209818,0.8512567219749443
0.09,0.33,0.58,0.793792299214071,0.831298159144454,0.850710488861781
0.09,0.34,0.57,0.7930668089565346,0.8306902884389101,0.8501661565822964
0.09,0.35,0.56,0.7923440292700733,0.8300845782527927,0.8496237094637629
0.09,0.36,0.55,0.7916239367406812,0.8294810100809726,0.8490831314202156
0.09,0.37,0.54,0.7909065090755514,0.828879566341916,0.8485444071859123
0.09,0.38,0.53,0.7901917240215683,0.8282802294717004,0.8480075215041263
0.09,0.39,0.52,0.7894795592827976,0.8276829818549153,0.8474724590652791
0.09,0.4,0.51,0.788769993524907,0.827087806667273,0.8469392052619333
0.09,0.41,0.5,0.7880630049138774,0.8264946866503619,0.8464077450912216
0.09,0.42,0.49,0.7873585723388756,0.8259036051375294,0.8458780640740617
0.09,0.43,0.48,0.7866566750789065,0.8253145457747086,0.8453501480052168
0.09,0.44,0.47,0.7859572924058663,0.8247274921875536,0.8448239826550973
0.09,0.45,0.46,0.7852604036749863,0.8241424280574344,0.844299553837904
0.09,0.46,0.45,0.7845659888988724,0.8235593376036194,0.8437768478439461
0.09,0.47,0.44,0.7838740281397525,0.8229782050733682,0.8432558509827213
0.09,0.48,0.43,0.7831845017258754,0.8223990149238154,0.8427365497460386
0.09,0.49,0.42,0.7824973901208296,0.8218217517124278,0.8422189307098987
0.09,0.5,0.41,0.7818126742984524,0.8212464004122174,0.8417029808172432
0.09,0.51,0.4,0.7811303351653963,0.8206729459268425,0.8411886869432489
0.09,0.52,0.39,0.7804503539594648,0.8201013734254711,0.8406760361956842
0.09,0.53,0.38,0.7797727122707037,0.8195316683608126,0.8401650159312125
0.09,0.54,0.37,0.7790973918215671,0.8189638162845614,0.8396556135899603
0.09,0.55,0.36,0.778424374376385,0.818397802771401,0.8391478166273965
0.09,0.56,0.35,0.7777536421416265,0.8178336137557967,0.8386416128165586
0.09,0.57,0.34,0.7770851775063157,0.8172712353139624,0.8381369900525628
0.09,0.58,0.33,0.7764189629545969,0.8167106535904612,0.8376339362868139
0.09,0.59,0.32,0.7757549812882255,0.8161518549855864,0.8371324396952253
0.09,0.6,0.31,0.7750932154037389,0.815594825968058,0.8366324885102223
0.09,0.61,0.3,0.7744336485153561,0.8150395532628076,0.8361340711893538
0.09,0.62,0.29,0.7737762639260848,0.8144860236585031,0.8356371762426215
0.09,0.63,0.28,0.7731210452535513,0.813934224197858,0.8351417924033855
0.09,0.64,0.27,0.7724679760612708,0.8133841418672916,0.834647908349833
0.09,0.65,0.26,0.7718170403845405,0.8128357640400069,0.8341555131028412
0.09,0.66,0.25,0.7711682222075934,0.8122890780357878,0.8336645956308277
0.09,0.67,0.24,0.7705215060571382,0.8117440716212386,0.8331751452990167
0.09,0.68,0.23,0.7698768759754007,0.8112007321445442,0.8326871510924867
0.09,0.69,0.22,0.7692343167958957,0.8106590476107466,0.8322006025819021
0.09,0.7,0.21,0.768593813547814,0.8101190061801088,0.8317154894731432
0.09,0.71,0.2,0.7679553508589909,0.809580595664775,0.8312318011551824
0.09,0.72,0.19,0.7673189139780824,0.8090438043907359,0.8307495274744249
0.09,0.73,0.18,0.7666844881625187,0.8085086206819512,0.8302686582713772
0.09,0.74,0.17,0.7660520589138637,0.8079750330589852,0.8297891835591606
0.09,0.75,0.16,0.7654216117179297,0.807443030019889,0.8293110933266812
0.09,0.76,0.15,0.7647931325334383,0.8069126004526835,0.8288343779093643
0.09,0.77,0.14,0.7641666072903629,0.8063837332122236,0.8283590276089823
0.09,0.78,0.13,0.7635420219936058,0.8058564172077503,0.8278850327723593
0.09,0.79,0.12,0.762919362718736,0.8053306413993765,0.8274123837882471
0.09,0.8,0.11,0.762298615988877,0.8048063951164914,0.8269410713736263
0.09,0.81,0.1,0.7616797683210755,0.8042836676748967,0.8264710862296075
0.09,0.82,0.09,0.7610628064640754,0.8037624485777248,0.8260024192221105
0.09,0.83,0.08,0.7604477170429569,0.803242727215341,0.825535061112072
0.09,0.84,0.07,0.759834487340818,0.8027244935259334,0.825069003149525
0.09,0.85,0.06,0.7592231040876267,0.8022077369722155,0.8246042361534289
0.09,0.86,0.05,0.7586135545382711,0.8016924474524942,0.8241407513310165
0.09,0.87,0.04,0.7580058261567677,0.8011786150340339,0.823678540038107
0.09,0.88,0.03,0.757399906496789,0.8006662298521866,0.8232175936884327
0.09,0.89,0.02,0.7567957827630879,0.8001552817395196,0.8227579034199962
0.09,0.9,0.01,0.7561934436667709,0.7996457617951109,0.8222994615070085
0.09,0.91,0.0,0.7555928759742987,0.799137659465686,0.8218422587337864
0.1,0.0,0.9,0.8168570571722958,0.8505662889418184,0.8679390258239835
0.1,0.01,0.89,0.8160391289767284,0.8498848753866081,0.8673305804082249
0.1,0.02,0.88,0.8152247473729264,0.8492062807620617,0.8667245914578304
0.1,0.03,0.87,0.814413877510114,0.8485304776276751,0.8661210351642734
0.1,0.04,0.86,0.8136064857043889,0.8478574394888495,0.8655198885523386
0.1,0.05,0.85,0.8128025384567831,0.8471871399792208,0.8649211287501689
0.1,0.06,0.84,0.8120020030193038,0.8465195533330352,0.8643247334114093
0.1,0.07,0.83,0.8112048467769417,0.8458546538703949,0.8637306802556067
0.1,0.08,0.82,0.8104110379293118,0.8451924165662188,0.8631389475767196
0.1,0.09,0.81,0.8096205448235044,0.8445328164943059,0.8625495137466449
0.1,0.1,0.8,0.8088333365836972,0.8438758293530965,0.8619623576852201
0.1,0.11,0.79,0.8080493824145027,0.8432214308848486,0.861377458341389
0.1,0.12,0.78,0.8072686525380623,0.8425695976582839,0.8607947953929054
0.1,0.13,0.77,0.8064911168389778,0.841920305937851,0.8602143482358515
0.1,0.14,0.76,0.8057167459550209,0.8412735325946464,0.859636096799015
0.1,0.15,0.75,0.8049455110346547,0.8406292549045522,0.8590600213636986
0.1,0.16,0.74,0.8041773837064177,0.8399874505231718,0.8584861025415326
0.1,0.17,0.73,0.8034123360879274,0.8393480974938491,0.8579143212818571
0.1,0.18,0.72,0.8026503399649418,0.8387111735619054,0.8573446582585633
0.1,0.19,0.71,0.8018913679387969,0.8380766571338544,0.8567770947280553
0.1,0.2,0.7,0.801135393342587,0.8374445272080554,0.8562116124675397
0.1,0.21,0.69,0.8003823893504678,0.8368147626303977,0.8556481931093873
0.1,0.22,0.68,0.7996323297161109,0.8361873427120434,0.8550868186938543
0.1,0.23,0.67,0.7988851886570785,0.8355622471332306,0.85452747158324
0.1,0.24,0.66,0.7981409404363089,0.834939455593481,0.8539701341490393
0.1,0.25,0.65,0.7973995598947228,0.83431894825754,0.85341478917112
0.1,0.26,0.64,0.7966610220534974,0.8337007054229414,0.8528614195403925
0.1,0.27,0.63,0.7959253024642642,0.833084707813472,0.852310008521612
0.1,0.28,0.62,0.7951923771277873,0.8324709365115613,0.851760539693064
0.1,0.29,0.61,0.7944622215488244,0.831859372167007,0.8512129962382766
0.1,0.3,0.6,0.7937348124960267,0.8312499964711406,0.8506673622659072
0.1,0.31,0.59,0.7930101265527837,0.8306427909435357,0.8501236217236778
0.1,0.32,0.58,0.7922881407135863,0.8300377374317685,0.8495817588459271
0.1,0.33,0.57,0.7915688321224746,0.8294348178925552,0.8490417579577484
0.1,0.34,0.56,0.790852178556978,0.8288340147976879,0.8485036038386914
0.1,0.35,0.55,0.7901381577686682,0.8282353105815946,0.8479672812281043
0.1,0.36,0.54,0.7894267479714708,0.8276386880509495,0.8474327751921316
0.1,0.37,0.53,0.7887179274591627,0.8270441300642217,0.8469000708367711
0.1,0.38,0.52,0.788011674949932,0.8264516198208977,0.8463691535670946
0.1,0.39,0.51,0.787307969596249,0.8258611408701528,0.8458400090951871
0.1,0.4,0.5,0.7866067901424572,0.8252726764041867,0.8453126228069708
0.1,0.41,0.49,0.7859081164866383,0.8246862105691295,0.844786980937093
0.1,0.42,0.48,0.7852119281203291,0.8241017271559152,0.8442630693958265
0.1,0.43,0.47,0.7845182051624302,0.8235192104682892,0.8437408745471119
0.1,0.44,0.46,0.7838269277269143,0.8229386447922601,0.8432203827331198
0.1,0.45,0.45,0.7831380761010178,0.8223600145458485,0.8427015804085409
0.1,0.46,0.44,0.7824516313637864,0.8217833047989852,0.8421844546068711
0.1,0.47,0.43,0.7817675740341048,0.8212085001380076,0.8416689919223718
0.1,0.48,0.42,0.7810858856333351,0.820635585978714,0.8411551796875588
0.1,0.49,0.41,0.7804065473166218,0.8200645474165548,0.8406430049422216
0.1,0.5,0.4,0.7797295407002511,0.8194953699220622,0.8401324550571485
0.1,0.51,0.39,0.7790548477210293,0.8189280392229836,0.839623517628558
0.1,0.52,0.38,0.7783824501261366,0.8183625408754894,0.8391161800935132
0.1,0.53,0.37,0.7777123304382527,0.8177988610759822,0.8386104304582895
0.1,0.54,0.36,0.7770444710386476,0.8172369858902402,0.8381062566069218
0.1,0.55,0.35,0.7763788543721287,0.816676901425832,0.837603646455904
0.1,0.56,0.34,0.7757154638064078,0.816118594555511,0.8371025886034729
0.1,0.57,0.33,0.7750542816362505,0.8155620512377977,0.8366030708225209
0.1,0.58,0.32,0.774395292009068,0.8150072589794701,0.8361050822707241
0.1,0.59,0.31,0.7737384776795984,0.8144542041040613,0.8356086110390106
0.1,0.6,0.3,0.7730838224814783,0.8139028738325652,0.8351136460191939
0.1,0.61,0.29,0.7724313102253446,0.8133532553560296,0.8346201760716356
0.1,0.62,0.28,0.7717809251896215,0.8128053362490829,0.8341281903965816
0.1,0.63,0.27,0.7711326510664572,0.8122591035820838,0.8336376777370101
0.1,0.64,0.26,0.7704864724825667,0.8117145452025248,0.8331486275292961
0.1,0.65,0.25,0.7698423738414156,0.8111716487597547,0.8326610290275468
0.1,0.66,0.24,0.7692003401956768,0.8106304024404178,0.8321748719641588
0.1,0.67,0.23,0.7685603561259974,0.810090794023494,0.8316901457011499
0.1,0.68,0.22,0.7679224068969455,0.8095528118548942,0.8312068401056069
0.1,0.69,0.21,0.7672864772561455,0.8090164438350378,0.8307249446402719
0.1,0.7,0.2,0.7666525529877947,0.8084816787291486,0.8302444495407674
0.1,0.71,0.19,0.7660206196515277,0.807948505103885,0.8297653448603577
0.1,0.72,0.18,0.7653906626648256,0.8074169113967652,0.8292876205322861
0.1,0.73,0.17,0.764762668044604,0.8068868865420509,0.8288112669322715
0.1,0.74,0.16,0.7641366219181643,0.8063584195583418,0.8283362745080171
0.1,0.75,0.15,0.7635125101083826,0.8058314991984419,0.8278626334645139
0.1,0.76,0.14,0.7628903192474809,0.8053061148897398,0.8273903346093561
0.1,0.77,0.13,0.7622700356643195,0.8047822557949862,0.8269193685085783
0.1,0.78,0.12,0.7616516457970427,0.804259911160701,0.8264497257998398
0.1,0.79,0.11,0.7610351365087719,0.8037390705840062,0.8259813974324104
0.1,0.8,0.1,0.7604204950027263,0.803219723941222,0.8255143746030992
0.1,0.81,0.09,0.7598077075043975,0.8027018602743496,0.8250486477549179
0.1,0.82,0.08,0.7591967617947348,0.8021854699317368,0.8245842085021744
0.1,0.83,0.07,0.7585876450302509,0.801670542726204,0.8241210479741871
0.1,0.84,0.06,0.7579803446698155,0.8011570687183189,0.8236591575197179
0.1,0.85,0.05,0.7573748483374084,0.8006450381005584,0.8231985286028625
0.1,0.86,0.04,0.7567711431880566,0.8001344406611307,0.8227391523207005
0.1,0.87,0.03,0.7561692175765335,0.7996252671953662,0.8222810206731194
0.1,0.88,0.02,0.7555690594318267,0.7991175081311721,0.8218241253262865
0.1,0.89,0.01,0.7549706564462952,0.7986111536888453,0.8213684577563495
0.1,0.9,0.0,0.7543739969974307,0.7981061946610973,0.8209140099514027
0.11,0.0,0.89,0.8143303447557613,0.8484608512944918,0.8660588488317714
0.11,0.01,0.88,0.8135241013428839,0.8477887567510924,0.8654585389055398
0.11,0.02,0.87,0.8127212875117805,0.8471193887697083,0.8648606051953357
0.11,0.03,0.86,0.811921869417721,0.8464527206603775,0.8642650245249526
0.11,0.04,0.85,0.8111258153456974,0.8457887274839965,0.8636717752714709
0.11,0.05,0.84,0.8103330932598023,0.8451273840095197,0.8630808355406667
0.11,0.06,0.83,0.8095436724603037,0.8444686660966795,0.8624921844026449
0.11,0.07,0.82,0.8087575217627395,0.8438125491773343,0.8619058005350599
0.11,0.08,0.81,0.8079746109755558,0.8431590094887866,0.8613216633253858
0.11,0.09,0.8,0.8071949101743362,0.8425080234686916,0.8607397523304083
0.11,0.1,0.79,0.8064183894848674,0.8418595675742147,0.8601600471146887
0.11,0.11,0.78,0.8056450203462074,0.8412136193372537,0.8595825281941077
0.11,0.12,0.77,0.8048747742478268,0.8405701563105136,0.8590071760939642
0.11,0.13,0.76,0.8041076221870501,0.8399291556142711,0.8584339709437183
0.11,0.14,0.75,0.803343536546123,0.8392905955049405,0.857862893879722
0.11,0.15,0.74,0.8025824897256435,0.8386544542338896,0.8572939260250231
0.11,0.16,0.73,0.8018244548216975,0.8380207106137191,0.8567270489959634
0.11,0.17,0.72,0.8010694049591895,0.837389343461396,0.8561622444042826
0.11,0.18,0.71,0.8003173134969187,0.8367603317699063,0.8555994940107403
0.11,0.19,0.7,0.7995681546198301,0.836133655204004,0.8550387801688257
0.11,0.2,0.69,0.7988219024602379,0.8355092933656446,0.85448008516774
0.11,0.21,0.68,0.7980785317089135,0.8348872263054535,0.8539233916901523
0.11,0.22,0.67,0.7973380172553303,0.8342674342221166,0.8533686825433734
0.11,0.23,0.66,0.7966003344129231,0.8336498976512131,0.8528159408284843
0.11,0.24,0.65,0.795865458997518,0.833034597531304,0.8522651499996777
0.11,0.25,0.64,0.795133366488495,0.8324215145018641,0.8517162932359149
0.11,0.26,0.63,0.7944040335651151,0.8318106301900415,0.8511693545929585
0.11,0.27,0.62,0.7936774365233986,0.8312019258852841,0.8506243178170152
0.11,0.28,0.61,0.7929535523589236,0.8305953834464841,0.8500811671570069
0.11,0.29,0.6,0.7922323575270254,0.8299909842634778,0.8495398864347481
0.11,0.3,0.59,0.7915138312975757,0.8293887120689587,0.849000461563394
0.11,0.31,0.58,0.7907979494318095,0.8287885476391338,0.8484628758014253
0.11,0.32,0.57,0.7900846907550251,0.8281904743028968,0.8479271146868887
0.11,0.33,0.56,0.7893740335464478,0.8275944749162727,0.847393163327767
0.11,0.34,0.55,0.7886659561775061,0.8270005323975137,0.8468610068812743
0.11,0.35,0.54,0.7879604378105316,0.8264086303134716,0.8463306310793555
0.11,0.36,0.53,0.7872574572198574,0.8258187518909405,0.8458020213429701
0.11,0.37,0.52,0.7865569937633383,0.8252308808318636,0.8452751635126166
0.11,0.38,0.51,0.7858590273187215,0.8246450012604164,0.8447500438011217
0.11,0.39,0.5,0.7851635374692096,0.82406109703963,0.8442266481812495
0.11,0.4,0.49,0.784470504272461,0.8234791524170241,0.8437049629644301
0.11,0.41,0.48,0.7837799083006769,0.8228991520586906,0.843184974831499
0.11,0.42,0.47,0.7830917299989977,0.8223210805107367,0.8426666703499922
0.11,0.43,0.46,0.7824059501410008,0.8217449225819684,0.8421500363172885
0.11,0.44,0.45,0.7817225499475666,0.8211706634440815,0.8416350598505912
0.11,0.45,0.44,0.7810415105062962,0.820598288144055,0.8411217279497684
0.11,0.46,0.43,0.7803628132220952,0.820027781982898,0.840610027837052
0.11,0.47,0.42,0.7796864401539545,0.819459130799103,0.8400999472114299
0.11,0.48,0.41,0.7790123728310173,0.818892319973542,0.8395914733561534
0.11,0.49,0.4,0.7783405938027428,0.8183273357329722,0.8390845943080834
0.11,0.5,0.39,0.7776710850866323,0.8177641638449882,0.8385792976870561
0.11,0.51,0.38,0.7770038294755675,0.817202790717663,0.8380755716824924
0.11,0.52,0.37,0.7763388095322957,0.8166432025539839,0.8375734042948341
0.11,0.53,0.36,0.7756760080349226,0.8160853857266954,0.8370727836719102
0.11,0.54,0.35,0.7750154090129052,0.8155293276506194,0.8365736988920001
0.11,0.55,0.34,0.7743569947747957,0.8149750142810682,0.8360761377186893
0.11,0.56,0.33,0.7737007494386835,0.8144224330856634,0.8355800892682292
0.11,0.57,0.32,0.7730466565462982,0.8138715710361554,0.8350855422071737
0.11,0.58,0.31,0.7723947000602135,0.8133224154480889,0.8345924855061321
0.11,0.59,0.3,0.771744864067167,0.8127749537311835,0.8341009082157707
0.11,0.6,0.29,0.7710971328759714,0.8122291734719688,0.8336107995410774
0.11,0.61,0.28,0.7704514908366663,0.8116850622815616,0.8331221487047342
0.11,0.62,0.27,0.7698079226388849,0.8111426080472443,0.8326349451731081
0.11,0.63,0.26,0.7691664131093333,0.8106017987619994,0.832149178503251
0.11,0.64,0.25,0.7685269470822613,0.8100626224154199,0.8316648382449586
0.11,0.65,0.24,0.7678895099425226,0.8095250674517566,0.8311819143522999
0.11,0.66,0.23,0.7672540867736143,0.8089891220516983,0.8307003965384953
0.11,0.67,0.22,0.7666206630414114,0.8084547747090333,0.8302202747939991
0.11,0.68,0.21,0.7659892243073473,0.8079220139889355,0.8297415391694205
0.11,0.69,0.2,0.7653597566635537,0.8073908288952952,0.829264180105688
0.11,0.7,0.19,0.7647322459412579,0.8068612082029514,0.8287881878340522
0.11,0.71,0.18,0.7641066775285513,0.8063331403037027,0.8283135522376037
0.11,0.72,0.17,0.7634830386734962,0.8058066151506593,0.8278402645989756
0.11,0.73,0.16,0.7628613150805162,0.8052816213852584,0.8273683150181211
0.11,0.74,0.15,0.7622414935727472,0.8047581485849156,0.8268976944326488
0.11,0.75,0.14,0.7616235604783702,0.8042361859006638,0.8264283933932195
0.11,0.76,0.13,0.7610075031602866,0.8037157233492631,0.8259604032252921
0.11,0.77,0.12,0.7603933081069141,0.8031967502005963,0.8254937145792544
0.11,0.78,0.11,0.7597809626956636,0.80267925646754,0.8250283187700987
0.11,0.79,0.1,0.7591704537613717,0.8021632316964864,0.8245642066898594
0.11,0.8,0.09,0.7585617688853411,0.8016486660568113,0.8241013697874405
0.11,0.81,0.08,0.7579548956159055,0.8011355496823375,0.8236397994764484
0.11,0.82,0.07,0.7573498216156769,0.8006238727958681,0.8231794872472281
0.11,0.83,0.06,0.7567465343171623,0.8001136254179957,0.822720424404917
0.11,0.84,0.05,0.7561450218144659,0.7996047981213364,0.8222626027480405
0.11,0.85,0.04,0.7555452720251584,0.7990973813218483,0.8218060139310029
0.11,0.86,0.03,0.7549472732064655,0.7985913657155598,0.8213506498570727
0.11,0.87,0.02,0.7543510136644692,0.7980867420326982,0.8208965024572068
0.11,0.88,0.01,0.7537564813009975,0.797583500654181,0.8204435633448854
0.11,0.89,0.0,0.7531636648784397,0.7970816326822251,0.8199918247797113
0.12,0.0,0.88,0.8118419243101965,0.8463860438801143,0.8642054543268654
0.12,0.01,0.87,0.8110469677996744,0.8457229532106193,0.8636130056278124
0.12,0.02,0.86,0.8102553288506528,0.8450625006049636,0.863022856227499
0.12,0.03,0.85,0.8094669760903195,0.8444046613521873,0.8624349846820827
0.12,0.04,0.84,0.8086818792249418,0.8437494116183699,0.8618493703213878
0.12,0.05,0.83,0.807900007740614,0.8430967273629418,0.8612659922806799
0.12,0.06,0.82,0.8071213322206022,0.8424465854386288,0.8606848304839199
0.12,0.07,0.81,0.8063458236813443,0.8417989630378963,0.8601058651493064
0.12,0.08,0.8,0.8055734527866385,0.8411538370369949,0.8595290762029766
0.12,0.09,0.79,0.804804191240587,0.8405111851595861,0.8589544443194355
0.12,0.1,0.78,0.8040380109584928,0.8398709852848406,0.8583819503032104
0.12,0.11,0.77,0.8032748842967619,0.8392332156398665,0.857811575261069
0.12,0.12,0.76,0.8025147838400071,0.8385978546221894,0.8572433004434304
0.12,0.13,0.75,0.801757682758759,0.837964881099127,0.856677107512287
0.12,0.14,0.74,0.8010035543401681,0.8373342740158839,0.8561129781908403
0.12,0.15,0.73,0.8002523724095782,0.8367060127483633,0.8555508945792422
0.12,0.16,0.72,0.7995041112924415,0.8360800770718215,0.8549908391267715
0.12,0.17,0.71,0.798758745157998,0.8354564466121743,0.8544327941410323
0.12,0.18,0.7,0.7980162490720241,0.8348351017270216,0.853876742576412
0.12,0.19,0.69,0.7972765979944749,0.8342160226673949,0.8533226672841584
0.12,0.2,0.68,0.7965397677764642,0.8335991904124551,0.8527705517595314
0.12,0.21,0.67,0.7958057332688097,0.8329845850864099,0.8522203787249594
0.12,0.22,0.66,0.7950744713631092,0.8323721885048152,0.8516721324093982
0.12,0.23,0.65,0.7943459584621226,0.8317619820572114,0.8511257966532413
0.12,0.24,0.64,0.7936201709978402,0.8311539471408833,0.8505813552965908
0.12,0.25,0.63,0.7928970860788562,0.830548065703452,0.8500387926652072
0.12,0.26,0.62,0.7921766811302804,0.8299443199416637,0.8494980933009996
0.12,0.27,0.61,0.7914589336152312,0.8293426920682356,0.8489592417533264
0.12,0.28,0.6,0.7907438213605223,0.8287431645850282,0.8484222228237366
0.12,0.29,0.59,0.790031322558771,0.8281457202851599,0.8478870215680149
0.12,0.3,0.58,0.7893214158812651,0.8275503423480225,0.8473536233814594
0.12,0.31,0.57,0.7886140797500492,0.8269570137290642,0.846822013452303
0.12,0.32,0.56,0.7879092932378159,0.8263657179147214,0.8462921774381474
0.12,0.33,0.55,0.7872070355002896,0.8257764384466312,0.845764101039817
0.12,0.34,0.54,0.7865072861630173,0.8251891592464099,0.8452377702924943
0.12,0.35,0.53,0.7858100247075698,0.8246038641007851,0.8447131711044065
0.12,0.36,0.52,0.7851152313486378,0.8240205373979994,0.8441902899169248
0.12,0.37,0.51,0.7844228863428515,0.8234391635479678,0.8436691131850038
0.12,0.38,0.5,0.7837329700810994,0.8228597270599103,0.843149627446822
0.12,0.39,0.49,0.7830454631416949,0.8222822125871739,0.842631819364036
0.12,0.4,0.48,0.7823603465146639,0.821706605115883,0.8421156758910339
0.12,0.41,0.47,0.7816776015256527,0.8211328899013505,0.8416011842180646
0.12,0.42,0.46,0.7809972094578531,0.8205610521505984,0.841088331486624
0.12,0.43,0.45,0.780319151839166,0.8199910772637896,0.8405771050060172
0.12,0.44,0.44,0.7796434104937177,0.8194229508777761,0.8400674922925239
